Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc Y
0.01625604	0.009778756	0.03361447	-0.0001568641	-0.0005392202	2.517001E-06	8.65219E-06
0.04120106	0.009778756	0.03361447	0	0	-2.517312E-06	-8.653261E-06
0.05777172	0.009778756	0.03361447	0	0	0	0
0.07433724	0.009778756	0.03361447	0	0	0	0
0.09090396	0.009778756	0.03361447	0	0	0	0
0.1074703	0.009778756	0.03361447	0	0	0	0
0.1241712	0.009778756	0.03361447	0	0	0	0
0.1406049	0.009778756	0.03361447	0	0	0	0
0.157354	0.009778756	0.03361447	0	0	0	0
0.1739736	0.009778756	0.03361447	0	0	0	0
0.1905024	0.009778756	0.03361447	0	0	0	0
0.2069906	0.009778756	0.03361447	0	0	0	0
0.2235099	0.009778756	0.03361447	0	0	0	0
0.2400553	0.009778756	0.03361447	0	0	0	0
0.2571009	0.009778756	0.03361447	0	0	0	0
0.2731382	0.009778756	0.03361447	0	0	0	0
0.2897069	0.009778756	0.03361447	0	0	0	0
0.306364	0.009778756	0.03361447	0	0	0	0
0.3228391	0.009778756	0.03361447	0	0	0	0
0.3394059	0.009778756	0.03361447	0	0	0	0
0.3559738	0.009778756	0.03361447	0	0	0	0
0.3725397	0.009778756	0.03361447	0	0	0	0
0.3891064	0.009778756	0.03361447	0	0	0	0
0.4056731	0.009778756	0.03361447	0	0	0	0
0.4222402	0.009778756	0.03361447	0	0	0	0
0.4388065	0.009778756	0.03361447	0	0	0	0
0.4553725	0.009778756	0.03361447	0	0	0	0
0.4719384	0.009778756	0.03361447	0	0	0	0
0.488511	0.009778756	0.03361447	0	0	0	0
0.5050718	0.009778756	0.03361447	0	0	0	0
0.5216396	0.009778756	0.03361447	0	0	0	0
0.5382068	0.009778756	0.03361447	0	0	0	0
0.5588663	0.009778756	0.03361447	0	0	0	0
0.5754378	0.009778756	0.03361447	0	0	0	0
0.5920033	0.009778756	0.03361447	0	0	0	0
0.6085692	0.009778756	0.03361447	0	0	0	0
0.6251379	0.009778756	0.03361447	0	0	0	0
0.6417042	0.009778756	0.03361447	0	0	0	0
0.6582713	0.009778756	0.03361447	0	0	0	0
0.674838	0.009778756	0.03361447	0	0	0	0
0.6914071	0.009778756	0.03361447	0	0	0	0
0.707971	0.009778756	0.03361447	0	0	0	0
0.7245377	0.009778756	0.03361447	0	0	0	0
0.7411044	0.009778756	0.03361447	0	0	0	0
0.7576711	0.009778756	0.03361447	0	0	0	0
0.7742382	0.009778756	0.03361447	0	0	0	0
